0,Unet_wide,adam,0.007272398969293467,0.2,0.033298829622212194,leaky_relu,dice_loss,0.7000000000000001,0.8732671141624451
1,Unet_wide,adam,0.00011258096846206565,0.1,5.06457409836257e-05,leaky_relu,binary_crossentropy,0.4,0.398784339427948
2,Unet,sgd,0.0033687669957372405,0.2,0.005408644088009039,leaky_relu,dice_loss,0.1,16.44266700744629
0,Unet_deeper,rmsprop,7.644462685602117e-05,0.30000000000000004,0.09098419746367237,relu,dice_loss,0.30000000000000004,108.36990356445312
1,Unet_deeper,rmsprop,0.004214477211724576,0.25,0.007176923432784906,relu,binary_crossentropy,0.2,0.04047103226184845
2,Unet_simple,sgd,0.04020851500931116,0.25,0.0003173944669444392,relu,dice_loss,0.7000000000000001,0.8560789823532104
3,Unet,adam,0.0020071503559101088,0.2,0.003916274315447132,leaky_relu,dice_loss,0.0,0.08714819699525833
4,Unet_shallow,rmsprop,0.003345199718691633,0.30000000000000004,0.001562742611354132,leaky_relu,dice_loss,0.6000000000000001,0.025470616295933723
5,Unet_shallow,adam,0.00014651962647587604,0.1,5.729630369902779e-05,relu,dice_loss,0.5,0.14478492736816406
6,Unet_wide,rmsprop,0.0013716254000270911,0.2,0.002863082409834605,leaky_relu,dice_loss,0.5,0.07548645883798599
7,Unet,adam,9.798046719158084e-05,0.1,0.0332060334058884,leaky_relu,dice_loss,0.1,35.60193634033203
8,Unet_simple,adam,1.5177351109957739e-05,0.2,0.07097310580307412,relu,binary_crossentropy,0.8,168.85118103027344
9,Unet_wide,sgd,0.006268177253021579,0.4,7.051974371394749e-05,relu,dice_loss,0.6000000000000001,0.6873849630355835
10,Unet_shallow,rmsprop,0.058507412515289,0.4,1.0845913820140218e-05,leaky_relu,binary_crossentropy,0.9,3.088622456539982e+20
11,Unet_deeper,rmsprop,0.009861996597880658,0.30000000000000004,0.009905148578442801,leaky_relu,binary_crossentropy,0.30000000000000004,1939.999755859375
12,Unet_deeper,rmsprop,0.01151217032926256,0.30000000000000004,0.0007778413104149645,relu,binary_crossentropy,0.30000000000000004,0.01268608309328556
13,Unet_shallow,rmsprop,0.01794064740992848,0.35,0.0006116380970937643,leaky_relu,binary_crossentropy,0.4,501.7982482910156
