0,Unet_deeper,sgd,0.00032764837627584554,0.4,0.0013967489190824336,leaky_relu,dice_loss,0.8,5.0156636238098145
1,Unet_deeper,rmsprop,1.2633137322515683e-05,0.15000000000000002,0.010604757024849204,leaky_relu,dice_loss,0.30000000000000004,25.176027297973633
2,Unet,sgd,8.945327915065658e-05,0.35,5.958827376889165e-05,relu,dice_loss,0.5,1.102919578552246
3,Unet_wide,adam,0.0007318463796197798,0.1,2.307416822880778e-05,relu,dice_loss,0.9,0.7792418599128723
4,Unet_deeper,sgd,0.00011513748068142312,0.30000000000000004,0.022895616390080715,leaky_relu,binary_crossentropy,0.4,66.85582733154297
5,Unet_wide,rmsprop,1.3697069237139252e-05,0.30000000000000004,0.0027953513834691073,relu,dice_loss,0.5,7.4847893714904785
6,Unet_deeper,sgd,0.059891209414173,0.30000000000000004,0.001027703653985056,relu,binary_crossentropy,0.6000000000000001,2.299522876739502
7,Unet_simple,adam,0.013931356956738004,0.4,0.0006228291181931877,relu,binary_crossentropy,0.30000000000000004,3.130246877670288
8,Unet,rmsprop,0.00028987426621837706,0.2,6.446320834340936e-05,relu,binary_crossentropy,0.7000000000000001,0.32880696654319763
9,Unet_wide,sgd,0.00021635310221000415,0.25,0.030132131316292148,leaky_relu,dice_loss,0.2,84.21776580810547
10,Unet,rmsprop,0.004220930780718869,0.2,0.00019179320410898668,relu,binary_crossentropy,0.0,0.16548067331314087
11,Unet,rmsprop,0.004299393886846589,0.2,0.00010980565758217388,relu,binary_crossentropy,0.0,0.1708427369594574
12,Unet_deep,rmsprop,0.00490245486636845,0.2,0.00021445893278627926,relu,binary_crossentropy,0.0,0.16436640918254852
13,Unet_deep,rmsprop,0.003915212341624902,0.2,0.0002563787193419556,relu,binary_crossentropy,0.0,0.16310082376003265
14,Unet_deep,rmsprop,0.00741835154934563,0.1,0.0003141065205421361,relu,binary_crossentropy,0.1,0.16183984279632568
15,Unet_deep,rmsprop,0.0480970034972426,0.1,1.2708079517569025e-05,relu,binary_crossentropy,0.2,0.35019245743751526
16,Unet_deep,rmsprop,0.016325372846116362,0.15000000000000002,0.004541640307235774,relu,binary_crossentropy,0.1,0.16783511638641357
17,Unet_deep,adam,0.0016240983962287684,0.15000000000000002,0.00035534637154021904,relu,binary_crossentropy,0.1,0.18938347697257996
18,Unet_deep,rmsprop,0.01651196850684672,0.1,0.09609262965831226,leaky_relu,binary_crossentropy,0.2,1546.5972900390625
19,Unet_simple,rmsprop,0.002388769804041997,0.25,3.079494701446997e-05,relu,binary_crossentropy,0.1,0.205875426530838
20,Unet_deep,adam,0.0006892961109456822,0.15000000000000002,0.0005401586107358955,relu,binary_crossentropy,0.30000000000000004,0.23613965511322021
21,Unet_deep,rmsprop,0.0072392018653360795,0.2,0.0001665488330036803,relu,binary_crossentropy,0.0,0.15992899239063263
22,Unet_deep,rmsprop,0.006149111381283917,0.25,0.00016838559211339776,relu,binary_crossentropy,0.0,0.16089901328086853
23,Unet_deep,rmsprop,0.012201011972519257,0.25,6.998019045952688e-05,relu,binary_crossentropy,0.1,0.17111019790172577
24,Unet_deep,rmsprop,0.029593800667092572,0.25,0.0001106547318064498,relu,binary_crossentropy,0.0,0.18198689818382263
25,Unet_deep,rmsprop,0.0997570944452286,0.35,0.0030101727448025215,relu,binary_crossentropy,0.2,0.16785003244876862
26,Unet_simple,rmsprop,0.006278220418422474,0.1,0.0006399960289427848,leaky_relu,binary_crossentropy,0.1,1.7002218961715698
27,Unet_deep,rmsprop,0.0015467392013853677,0.15000000000000002,3.167041868135246e-05,relu,binary_crossentropy,0.4,0.21702338755130768
